1000000 5 0.2 10000
199404 399404 120438 126871 153883 
221249 137440 421249 107989 112073 
184006 384006 92804 134128 205056 
195808 395808 78420 183623 146341 
126134 179283 205517 162932 326134 
149465 349465 152952 138980 209138 
51756 229559 240323 226606 251756 
156631 356631 176981 141196 168561 
309650 509650 72832 79520 28348 
191976 391976 128048 93834 194166 
198677 125958 170740 105948 398677 
45883 236068 245883 240392 231774 
351883 31680 20850 43704 551883 
213676 109789 413676 122273 140586 
210028 114125 138253 410028 127566 
122562 192931 322562 178210 183735 
72210 202198 272210 241030 212352 
238205 108364 140379 74847 438205 
80853 280853 152022 247228 239044 
271242 77676 471242 117550 62290 
187888 126571 387888 167361 130292 
284637 86653 68731 75342 484637 
74840 229335 226754 274840 194231 
220516 116752 112556 129660 420516 
389811 589811 6125 7540 6713 
296903 53382 496903 73405 79407 
199787 138318 399787 132513 129595 
371821 20626 571821 24516 11216 
183409 383409 168747 147479 116956 
110672 194523 205736 310672 178397 
195609 138587 108464 161731 395609 
301011 67023 66368 64587 501011 
164429 141993 364429 166872 162277 
157675 150992 144955 188703 357675 
49328 232889 238251 230204 249328 
70207 270207 227754 222825 209007 
266897 466897 125277 43208 97721 
367956 567956 19606 20163 24319 
171842 179099 153311 371842 123906 
262341 462341 91111 53853 130354 
97471 297471 206699 194494 203865 
151122 170478 148626 178652 351122 
377556 8941 12124 577556 23823 
271924 96297 80546 79309 471924 
103642 230207 154976 303642 207533 
322852 29427 522852 49484 75385 
203648 154642 111281 403648 126781 
83087 222190 198053 213583 283087 
249901 449901 83750 109284 107164 
372435 572435 16351 24182 14597 
151549 146592 191110 351549 159200 
223180 125657 102101 125882 423180 
150055 169688 350055 169438 160764 
193285 393285 113809 174833 124788 
105184 232479 208300 148853 305184 
41165 239832 241165 238939 238899 
281748 94083 51145 481748 91276 
88285 220464 216145 186821 288285 
58261 230374 243038 210066 258261 
134407 175786 334407 221496 133904 
392030 4370 5401 592030 6169 
362629 562629 24927 27481 22334 
47775 239555 232640 232255 247775 
334677 61650 35787 534677 33209 
64380 231007 264380 214064 226169 
369068 17579 17674 26611 569068 
307761 72156 64583 507761 47739 
223558 141360 87916 423558 123608 
101627 301627 240968 141235 214543 
252988 89818 452988 96853 107353 
344326 544326 46333 39321 25694 
236480 93630 138942 94468 436480 
268110 102962 66832 468110 93986 
76436 215407 217130 214591 276436 
94298 294298 207356 230203 173845 
306801 59316 37248 506801 89834 
196361 146375 101113 396361 159790 
205541 128917 129861 405541 130140 
191895 391895 163794 116502 135914 
371954 28596 15397 571954 12099 
310337 86208 29535 63583 510337 
348514 37898 44559 20515 548514 
369783 569783 21746 13243 25445 
371743 16169 20044 20301 571743 
264166 464166 97343 93715 80610 
245328 137158 445328 92459 79727 
170540 170577 117931 170412 370540 
94218 191323 222610 197631 294218 
197126 117843 139990 147915 397126 
73462 222464 213825 273462 216787 
223482 78952 157570 116514 423482 
91514 198704 291514 207247 211021 
171666 193781 371666 154000 108887 
255427 90487 82212 455427 116447 
357601 26859 25742 557601 32197 
43064 243064 237685 237740 238447 
86719 204057 211105 286719 211400 
208093 117738 127730 408093 138346 
126242 204306 150971 192239 326242 
303434 503434 70527 88743 33862 
289130 82586 79894 59260 489130 
254018 454018 124672 97637 69655 
105001 182362 208521 305001 199115 
370605 17566 22329 570605 18895 
240177 96493 117180 440177 105973 
340680 540680 38865 48833 30942 
59289 239174 204711 259289 237537 
362955 27776 25459 20855 562955 
188947 125483 156512 140111 388947 
78546 236125 184012 222771 278546 
297989 497989 66677 73433 63912 
96124 160396 196422 250934 296124 
76225 210323 276225 223568 213659 
145669 345669 171296 180861 156505 
324040 47390 52960 524040 51570 
199350 165630 136514 99156 399350 
89362 206650 289362 192735 221891 
198539 128682 109021 398539 165219 
258621 458621 112289 75301 95168 
64717 225723 232321 264717 212522 
314241 57878 514241 62462 51178 
105216 137147 305216 213031 239390 
165036 147603 365036 169426 152899 
322645 522645 39241 57097 58372 
298284 34326 498284 99696 69410 
358212 25394 25007 558212 33175 
264124 79256 464124 118674 73822 
123227 206966 169595 176985 323227 
186463 125508 386463 136677 164889 
287659 69686 83752 71244 487659 
262454 92810 68021 114261 462454 
356336 16347 556336 32389 38592 
54632 227223 254632 223630 239883 
318811 518811 50848 50128 61402 
128382 166296 170581 328382 206359 
159608 134881 359608 169713 176190 
42482 237659 239488 237889 242482 
229452 135787 79580 125729 429452 
77073 203920 277073 203500 238434 
105174 305174 192474 224372 172806 
399598 177 361 266 599598 
365186 26051 19087 24490 565186 
319738 519738 60283 34216 66025 
57029 239034 257029 221638 225270 
371873 18346 20238 571873 17670 
324245 51813 32616 67081 524245 
153649 134502 146905 353649 211295 
54473 231159 228775 231120 254473 
337370 537370 45256 36510 43494 
308857 33502 58361 90423 508857 
319803 519803 64040 46846 49508 
182963 194926 382963 96567 142581 
205209 138693 88976 405209 161913 
289742 64520 111999 43997 489742 
235416 435416 80734 146449 101985 
81483 200334 281483 208946 227754 
127421 327421 155123 225831 164204 
81703 193464 228045 281703 215085 
143087 202012 343087 128473 183341 
266280 108107 88592 70741 466280 
197778 191298 128895 84251 397778 
268896 118014 72478 468896 71716 
48433 248433 236323 227065 239746 
73948 273948 221629 203851 226624 
92049 190213 211809 213880 292049 
204632 88134 192075 110527 404632 
391056 4567 6936 591056 6385 
291712 67252 87461 61863 491712 
261221 103798 461221 90783 82977 
161219 192649 128186 156727 361219 
166275 155291 137590 366275 174569 
71127 206319 271127 243766 207661 
73835 248616 218137 185577 273835 
239960 118570 112060 439960 89450 
212738 61987 412738 96315 216222 
60038 222716 260038 233343 223865 
290260 490260 85968 72004 61508 
115552 315552 227751 154301 186844 
198566 202558 398566 86334 113976 
198141 94318 151515 157885 398141 
167259 367259 159999 141774 163709 
278749 478749 81588 59867 101047 
318068 39811 60867 518068 63186 
391463 6200 3290 7584 591463 
175688 169710 136237 375688 142677 
97545 194897 297545 209794 200219 
251443 104074 66476 126564 451443 
170366 140210 370366 214365 104693 
149966 167009 157404 175655 349966 
309847 97193 41880 41233 509847 
260387 96847 460387 61366 121013 
141808 173846 172708 169830 341808 
349675 31016 549675 32421 37213 
266970 93819 90605 466970 81636 
271781 471781 94967 105486 55985 
191129 143401 101129 173212 391129 
160428 360428 120693 181981 176470 
223509 117224 105924 129834 423509 
332788 42612 52044 532788 39768 
390401 590401 8492 5035 5671 
176295 141082 136699 376295 169629 
343342 40200 543342 30883 42233 
180222 170798 156952 111806 380222 
218757 113252 159832 418757 89402 
263169 463169 90055 107058 76549 
146128 163875 346128 166776 177093 
212868 126164 110632 137468 412868 
83368 283368 200875 233690 198699 
348906 32184 548906 35552 34452 
197247 166371 105739 397247 133396 
258932 114759 458932 78057 89320 
82966 282966 202073 237107 194888 
320787 520787 45313 44741 68372 
109649 220501 117555 309649 242646 
253584 96374 121039 453584 75419 
92651 139419 226441 292651 248838 
381354 12503 10490 14299 581354 
170195 100545 370195 134715 224350 
222544 93459 422544 142292 119161 
234273 434273 104494 81110 145850 
244052 83578 100342 127976 444052 
227999 98024 115757 130221 427999 
327814 37859 56724 49789 527814 
228956 428956 128257 57537 156294 
228931 428931 93083 129576 119479 
263287 134292 43208 463287 95926 
220408 116014 83970 159200 420408 
213065 413065 174431 102709 96730 
266164 95424 94257 77991 466164 
186011 163316 140450 386011 124212 
81444 162837 229341 281444 244934 
343926 29216 41739 41193 543926 
210574 117065 118558 143229 410574 
306097 41359 81530 506097 64917 
257866 457866 117512 73790 92966 
154008 151847 184793 155344 354008 
328052 48503 50232 528052 45161 
62775 213245 230712 230493 262775 
80946 213179 280946 219128 205801 
205157 405157 126997 155758 106931 
273270 120631 76763 56066 473270 
266286 466286 92308 63236 111884 
95615 295615 228020 178801 201949 
285808 64706 485808 69295 94383 
319610 49952 519610 34552 76276 
221640 138508 94172 124040 421640 
149967 169493 349967 168085 162488 
394347 594347 4217 2402 4687 
199562 136441 86939 399562 177496 
227063 170108 115313 60453 427063 
60865 228406 229453 220411 260865 
289466 59852 489466 57941 103275 
135605 335605 151661 161978 215151 
376396 15078 15203 16927 576396 
265695 151174 85325 465695 32111 
306411 506411 46613 74629 65936 
250990 57951 109985 450990 130084 
129273 212166 143800 185488 329273 
109635 213559 309635 187219 179952 
63795 263795 232516 210981 228913 
178322 171080 378322 110834 161442 
370002 570002 23150 20106 16740 
193989 112445 393989 175883 123694 
199466 123064 399466 169969 108035 
104351 304351 191102 218337 181859 
259091 88589 459091 100017 93212 
59784 218030 235503 226899 259784 
227823 105063 427823 74798 164493 
155784 141355 176788 170289 355784 
334940 39248 57283 33589 534940 
397741 1568 1699 1251 597741 
70513 226207 205222 227545 270513 
324984 40907 524984 50864 58261 
47232 247232 235422 236184 233930 
220038 420038 152415 125366 82143 
215940 70348 415940 138314 159458 
319206 35358 64197 62033 519206 
99343 200070 299343 188008 213236 
235632 135528 86807 106401 435632 
268948 468948 132557 62439 67108 
92638 176413 292638 235061 203250 
365123 18005 27248 24501 565123 
245121 445121 129176 81816 98766 
112653 220678 199900 154116 312653 
158204 358204 143981 174141 165470 
119412 206964 319412 209788 144424 
349998 39652 28950 549998 31402 
239678 85299 119965 115380 439678 
354322 28950 554322 27409 34997 
176863 376863 132858 156219 157197 
91822 172030 291822 230185 214141 
62781 211503 225818 237117 262781 
334742 50210 31878 534742 48428 
87705 200390 222803 287705 201397 
131371 172750 186471 178037 331371 
345276 30586 35423 43439 545276 
144973 147343 143550 344973 219161 
144614 182886 160218 167668 344614 
188971 196874 388971 128288 96896 
376332 17418 576332 15938 13980 
63084 263084 239100 216629 218103 
214548 89135 153356 414548 128413 
73257 211600 233515 208371 273257 
287938 71871 487938 82853 69400 
391879 591879 6511 3103 6628 
41356 239503 238841 238944 241356 
125126 214818 143238 191692 325126 
322228 54364 522228 29330 71850 
190791 175891 143312 99215 390791 
233185 433185 141076 77159 115395 
358960 27397 40795 13888 558960 
345561 38855 545561 47011 23012 
219923 121254 419923 105598 133302 
61980 217943 261980 224576 233521 
248859 448859 70312 86496 145474 
158333 159679 133903 358333 189752 
42672 238664 239353 242672 236639 
289432 77009 489432 80399 63728 
65138 265138 210853 230138 228733 
48199 248199 233431 237460 232711 
389425 7454 7826 5870 589425 
276262 88865 476262 89761 68850 
74788 274788 211149 229427 209848 
254866 76118 103906 454866 110244 
290654 490654 90811 61676 66205 
256910 132991 92839 60350 456910 
142594 186863 153421 174528 342594 
99600 221947 176040 202813 299600 
247019 126468 92439 447019 87055 
375578 17135 16119 575578 15590 
88506 229121 288506 217575 176292 
102644 302644 223204 146618 224890 
316675 48930 516675 57246 60474 
123410 323410 152356 203294 197530 
258630 113255 73825 95660 458630 
260043 460043 59098 116767 104049 
165751 157991 143928 365751 166579 
116418 204365 316418 188567 174232 
314218 56464 58686 56414 514218 
207635 158800 407635 120499 105431 
78146 226937 221753 278146 195018 
372266 572266 12082 18996 24390 
122191 193191 180773 181654 322191 
196399 124595 107077 396399 175530 
254731 85518 86171 454731 118849 
298468 97218 498468 36551 69295 
221827 421827 157276 101461 97609 
47999 236116 230035 247999 237851 
252521 121609 89016 452521 84333 
332406 532406 61868 46104 27216 
291493 65105 491493 69045 82864 
302619 62948 64694 67120 502619 
342314 542314 26221 55278 33873 
72086 272086 201042 226919 227867 
63734 199852 263734 226049 246631 
312764 62671 512764 54688 57113 
114953 314953 228799 168732 172563 
256603 456603 75097 78462 133235 
357162 30019 27583 557162 28074 
232930 112345 432930 112417 109378 
338653 37884 39874 538653 44936 
144590 173604 197116 344590 140100 
223662 133764 120749 98163 423662 
57311 231872 224795 228711 257311 
78210 197032 208999 278210 237549 
387457 587457 8969 7802 8315 
80251 232989 207334 280251 199175 
197987 167501 106434 130091 397987 
70286 270286 220381 221960 217087 
95770 185516 187941 295770 235003 
243544 106912 80460 125540 443544 
122755 198283 322755 186303 169904 
371438 22474 14336 20314 571438 
354397 30491 554397 30795 29920 
93035 232415 293035 181293 200222 
98919 170958 298919 187762 243442 
347924 33690 43150 27312 547924 
178652 139844 152553 378652 150299 
303528 503528 63838 56171 72935 
308826 51988 64580 65780 508826 
100657 300657 204326 203928 190432 
214368 414368 127682 140584 102998 
245005 90193 92423 445005 127374 
249128 113221 120996 67527 449128 
383958 583958 15429 7496 9159 
64930 225256 217556 264930 227328 
156068 137437 167630 356068 182797 
91324 177883 291324 196321 243148 
215939 118464 137145 415939 112513 
78908 278908 184307 197956 259921 
352659 32231 30286 552659 32165 
345955 26242 50690 545955 31158 
95770 188474 210232 295770 209754 
83058 207175 283058 197039 229670 
88011 252239 288011 189887 181852 
379551 579551 11800 12327 16771 
83102 283102 203599 211099 219098 
198071 106316 117048 398071 180494 
41380 239568 238839 241380 238833 
109183 215100 309183 187652 178882 
245429 104716 103618 100808 445429 
255628 116073 107319 455628 65352 
395264 595264 3202 3041 3229 
131634 198993 177052 160687 331634 
103497 170228 232273 303497 190505 
180958 380958 98926 131209 207949 
156181 176715 356181 166142 144781 
72254 219775 219008 272254 216709 
62217 262217 225526 225317 224723 
240898 74547 145708 440898 97949 
109808 309808 212781 174623 192980 
170434 106168 187712 165252 370434 
76300 222720 224473 276300 200207 
70082 231744 225185 270082 202907 
348484 23797 548484 34228 45007 
118687 198197 189961 174468 318687 
302141 48707 94577 502141 52434 
190174 120814 146623 152215 390174 
177610 155953 181278 107549 377610 
158258 189647 358258 131901 161936 
396319 2770 596319 3131 1461 
92108 212010 292108 212122 191652 
246186 95253 152723 59652 446186 
196328 396328 89376 184667 133301 
348382 26943 50927 25366 548382 
259859 52106 459859 110511 117665 
309084 54114 74974 509084 52744 
346304 37590 546304 40980 28822 
117487 317487 194658 182311 188057 
278154 74904 65588 478154 103200 
257704 83605 457704 115316 85671 
264722 110841 464722 59638 100077 
231576 60658 148557 127633 431576 
391825 4215 6455 5680 591825 
148620 179398 169029 154333 348620 
250603 97964 104473 96357 450603 
195153 163669 101878 144147 395153 
209462 110793 174172 96111 409462 
53438 253438 236184 219611 237329 
139558 153056 339558 209975 157853 
388819 9386 6254 588819 6722 
288587 53873 102546 66407 488587 
84437 215230 186781 284437 229115 
388766 6834 8018 588766 7616 
178032 118032 378032 162918 162986 
297543 78338 66699 59877 497543 
300397 64903 500397 66188 68115 
109108 309108 142761 251280 187743 
320103 65897 47292 46605 520103 
302629 55769 56185 502629 82788 
172932 372932 143851 181244 129041 
150490 129813 216835 152372 350490 
101083 301083 181212 200446 216176 
225470 86301 107307 425470 155452 
321399 65965 521399 42378 48859 
76730 222616 276730 220220 203704 
224701 176222 90927 83449 424701 
77894 207648 277894 218427 218137 
338929 538929 31047 54102 36993 
98673 191368 298673 216539 194747 
219395 170848 60966 419395 129396 
358358 558358 29241 24478 29565 
93382 293382 210999 210931 191306 
363356 20634 28218 24436 563356 
148766 175779 168614 348766 158075 
382142 582142 13586 14940 7190 
74416 219497 274416 208010 223661 
308505 63593 508505 61126 58271 
211146 103103 111220 163385 411146 
83805 283805 220500 217724 194166 
331072 62633 531072 40273 34950 
358761 26407 31592 558761 24479 
135963 335963 195256 171412 161406 
376999 11754 15904 18344 576999 
181405 128484 186055 122651 381405 
378940 15677 12574 578940 13869 
94045 294045 170199 223321 218390 
260232 104831 73456 460232 101249 
89652 179463 289652 212795 228438 
48633 241082 233261 248633 228391 
179343 167562 379343 156504 117248 
178434 132178 94106 216848 378434 
321197 42107 74868 521197 40631 
86502 208333 210692 286502 207971 
100483 213071 193605 192358 300483 
303435 503435 74185 76466 42479 
328502 528502 36283 58895 47818 
236770 101895 96874 436770 127691 
280963 89509 92226 480963 56339 
329323 33127 42412 65815 529323 
291484 491484 48943 64552 103537 
95832 208800 235394 295832 164142 
360661 19262 18607 40809 560661 
56050 226891 256050 237968 223041 
153724 164996 141369 186187 353724 
245689 445689 74920 85374 148328 
342757 61425 542757 28160 24901 
274670 474670 66502 107377 76781 
192459 120637 392459 137441 157004 
94735 218705 194394 294735 197431 
291778 491778 88066 75445 52933 
170234 370234 146612 160303 152617 
304093 504093 48520 68566 74728 
361569 38619 561569 22317 15926 
317896 45511 517896 63413 55284 
120265 212717 320265 183084 163669 
314811 45253 55788 69337 514811 
157216 138984 199236 357216 147348 
281911 62069 83914 481911 90195 
282709 79458 482709 77621 77503 
108459 236432 308459 213314 133336 
132372 168739 169761 332372 196756 
58350 235072 230762 258350 217466 
338959 59435 36824 538959 25823 
381647 581647 11965 16442 8299 
326103 58566 56845 32383 526103 
121814 141089 196200 219083 321814 
116035 199804 192113 176013 316035 
92228 231946 187103 196495 292228 
129463 176694 166882 197498 329463 
305630 65132 505630 37268 86340 
150683 136048 188130 174456 350683 
337046 48477 537046 16691 60740 
223650 122137 87510 423650 143053 
392162 4581 592162 7446 3649 
327284 37538 47598 60296 527284 
247968 116983 74024 113057 447968 
384648 7917 12727 584648 10060 
258367 458367 59969 100187 123110 
232316 101960 432316 114860 118548 
145501 158934 210381 139683 345501 
227450 57788 152768 134544 427450 
150882 165469 350882 176495 156272 
135731 163974 199005 335731 165559 
295349 495349 83430 81716 44156 
290097 76426 490097 80755 62625 
311044 511044 43213 74767 59932 
138415 198454 177368 147348 338415 
123958 149037 185301 323958 217746 
348924 23942 45208 33002 548924 
257459 115407 457459 103022 66653 
97979 297979 203325 210448 190269 
87053 205171 236525 184198 287053 
381180 581180 9607 15859 12174 
209924 409924 143347 130358 106447 
132564 165705 190802 332564 178365 
263892 70546 463892 78081 123589 
201089 120972 121478 155372 401089 
95833 224965 179491 203878 295833 
258559 110576 458559 98912 73394 
87757 208655 237213 178618 287757 
292286 72961 83582 58885 492286 
243993 120716 443993 77795 113503 
125023 325023 171341 197218 181395 
98744 298744 196259 203163 203090 
328156 62250 43165 528156 38273 
325127 62803 44932 42011 525127 
287362 69842 53572 487362 101862 
289464 489464 77284 54346 89442 
90442 203492 290442 183305 232319 
349804 549804 42227 26413 31752 
357154 23959 557154 27662 34071 
69880 213389 229112 269880 217739 
156931 158021 171382 156735 356931 
142518 240115 154660 120189 342518 
254723 454723 102787 107421 80346 
224526 87200 117045 424526 146703 
323950 42909 523950 48691 60500 
80701 187342 223729 280701 227527 
367912 567912 22557 15337 26282 
40627 239543 239394 240627 239809 
275291 98054 475291 78491 72873 
215748 415748 204612 52731 111161 
331180 39317 58980 531180 39343 
357953 557953 29231 21431 33432 
111328 169127 311328 201565 206652 
353361 553361 31904 27311 34063 
319772 74367 62874 519772 23215 
352113 27165 552113 35034 33575 
75314 275314 211686 200165 237521 
57815 236019 257815 225163 223188 
162506 362506 144479 158391 172118 
94275 294275 172379 190730 248341 
143546 180837 163059 343546 169012 
231912 133210 112901 90065 431912 
355708 28193 25803 555708 34588 
105525 213542 195033 305525 180375 
370610 570610 28597 18334 11849 
337326 29238 58740 537326 37370 
63841 263841 242294 207831 222193 
218932 113969 147401 100766 418932 
231414 431414 93787 138697 104688 
305985 59460 82643 45927 505985 
48130 240153 248130 229096 234491 
284856 484856 63627 49759 116902 
197398 129619 164589 110996 397398 
134909 154099 167474 334909 208609 
357046 557046 26967 18211 40730 
218276 418276 142949 117742 102757 
210334 410334 112308 93452 173572 
272379 86044 111699 472379 57499 
323850 523850 28948 52188 71164 
189298 139270 123082 389298 159052 
303956 17652 503956 112712 61724 
278853 44567 127254 70473 478853 
73881 204895 249748 197595 273881 
305056 54966 55432 79490 505056 
217772 144505 114212 417772 105739 
265966 465966 83044 101010 84014 
98943 184379 232333 298943 185402 
231538 431538 107138 97857 131929 
289013 79986 70355 71633 489013 
186498 183820 386498 118711 124473 
98531 188227 226735 298531 187976 
250512 450512 86114 101339 111523 
236838 436838 121741 90501 114082 
221238 106470 108890 142164 421238 
235756 103345 435756 146326 78817 
315787 515787 48476 74663 45287 
175697 108606 375697 201608 138392 
290375 94664 78107 490375 46479 
249326 449326 124566 96478 80304 
261295 71404 48031 157975 461295 
65936 232364 265936 212854 222910 
149860 202226 139170 349860 158884 
302750 48681 76440 502750 69379 
185615 152762 193018 385615 82990 
96049 296049 196836 215417 195649 
181692 133102 381692 142913 160601 
305416 65279 65809 505416 58080 
168602 204981 117300 368602 140515 
337285 537285 47488 33902 44040 
194739 136358 394739 160594 113570 
384999 4421 584999 12904 12677 
340900 46362 540900 27977 43861 
135021 170860 192504 166594 335021 
160791 181285 360791 165007 132126 
101830 301830 164638 215914 215788 
274262 102850 62833 474262 85793 
376055 14260 20028 13602 576055 
275777 126095 53697 475777 68654 
138388 179681 338388 156089 187454 
301532 80096 61129 55711 501532 
161675 155960 151021 361675 169669 
323176 54890 45883 523176 52875 
265560 54318 122118 465560 92444 
223159 423159 157405 118984 77293 
97279 217885 216605 297279 170952 
143557 169934 194972 147980 343557 
340793 25866 540793 40719 51829 
311160 56482 511160 61180 60018 
85356 217264 220098 285356 191926 
345686 37498 545686 19081 52049 
368427 23735 17862 21549 568427 
377750 577750 14269 18325 11906 
141503 160061 187435 341503 169498 
254424 112415 454424 60997 117740 
339248 539248 28306 37200 55998 
146299 141040 184459 346299 181903 
45053 245053 237394 238608 233892 
81384 204094 201043 232095 281384 
170846 370846 145694 147526 165088 
151270 165549 351270 168296 163615 
274365 474365 73156 90708 87406 
210162 105681 410162 145531 128464 
227063 103314 98016 144544 427063 
317054 54530 57792 517054 53570 
318773 54883 62384 518773 45187 
358428 26687 558428 24500 31957 
94840 217433 188134 294840 204753 
300055 50511 500055 51335 98044 
57240 232603 217849 235068 257240 
180640 134995 380640 163799 139926 
283525 90294 483525 67407 75249 
351246 35941 28569 551246 32998 
198260 136849 398260 118114 148517 
394011 3157 5263 594011 3558 
317016 41746 73997 50225 517016 
227859 62649 126947 154686 427859 
104300 206146 197581 304300 187673 
384244 584244 10733 5460 15319 
97177 202879 189232 297177 213535 
223761 126831 140216 423761 85431 
297701 59792 91680 497701 53126 
148167 157605 188624 348167 157437 
92530 210563 203381 292530 200996 
259827 97680 99670 82996 459827 
369900 11752 34395 14053 569900 
155729 163277 355729 160352 164913 
181757 381757 111735 188231 136520 
287549 80107 54344 90451 487549 
331629 531629 43054 47906 45782 
330770 530770 50669 44994 42797 
79265 279265 216825 237103 187542 
293054 89593 493054 68239 56060 
125182 325182 207843 170299 171494 
249215 127101 449215 93705 80764 
353117 553117 33203 29039 31524 
309352 60609 79449 509352 41238 
156076 119460 207303 161085 356076 
63193 210657 231637 263193 231320 
246300 78691 446300 108698 120011 
77524 211198 220183 277524 213571 
336717 536717 45385 42230 38951 
159409 159495 151205 359409 170482 
46165 236609 232408 246165 238653 
383484 10485 583484 9520 13027 
184502 169013 384502 134887 127096 
239781 127329 114781 439781 78328 
236472 136195 97645 436472 93216 
284589 56926 90757 484589 83139 
168778 119953 368778 185895 156596 
150794 154822 195564 350794 148026 
324382 29648 55465 66123 524382 
43242 237730 240476 243242 235310 
283727 61698 85495 483727 85353 
386328 11159 6426 586328 9759 
141080 187495 341080 131229 199116 
125644 211493 206822 130397 325644 
234515 175580 434515 32912 122478 
150825 350825 157876 204685 135789 
333409 56302 32110 44770 533409 
92862 229854 292862 177420 207002 
280440 85360 480440 63947 89813 
218432 151626 126197 418432 85313 
396952 1932 596952 1904 2260 
295642 103671 58449 495642 46596 
233420 98020 433420 106897 128243 
266881 78002 466881 75793 112443 
331424 59360 38850 38942 531424 
353298 41903 17060 34441 553298 
195637 395637 189919 73097 145710 
130714 165488 217174 330714 155910 
96128 205011 195392 296128 207341 
332639 67259 532639 35501 31962 
396739 2546 596739 1821 2155 
231711 126509 117082 92987 431711 
279769 78093 61424 479769 100945 
356790 25663 35018 25739 556790 
252408 94251 151513 49420 452408 
248430 74570 142838 85732 448430 
324624 524624 63330 52832 34590 
88324 288324 207918 184849 230585 
230428 68650 187666 430428 82828 
379958 8403 19732 579958 11949 
383705 9029 9388 583705 14173 
308471 45871 73060 508471 64127 
168226 368226 156806 148960 157782 
147105 162332 150975 347105 192483 
315554 49984 515554 43688 75220 
45969 238759 237279 245969 232024 
132772 179909 180434 174113 332772 
124044 186493 324044 184213 181206 
396436 3383 2444 596436 1301 
317639 64133 47158 53431 517639 
341776 541776 31982 39826 44640 
270216 470216 58842 122517 78209 
344015 44240 30903 544015 36827 
75955 222327 275955 204962 220801 
280076 74979 91833 480076 73036 
246784 81615 446784 100489 124328 
192730 392730 158317 119132 137091 
366927 21604 566927 25034 19508 
312969 34002 512969 80161 59899 
385524 7325 11814 585524 9813 
273581 82800 68234 101804 473581 
309484 61503 39012 80517 509484 
200782 120684 121021 400782 156731 
204476 404476 258631 77861 54556 
182442 143544 382442 176725 114847 
308083 508083 61933 65763 56138 
341680 57845 24284 34511 541680 
237583 437583 115614 93907 115313 
234081 85078 434081 103121 143639 
287945 487945 65833 103481 54796 
360271 29843 560271 26187 23428 
156771 145245 356771 169309 171904 
292863 60997 82667 492863 70610 
340111 47884 34219 37675 540111 
128532 195022 328532 181935 165979 
206739 154908 73162 158452 406739 
362178 562178 30609 23552 21483 
139264 180264 197132 339264 144076 
178962 378962 151535 165341 125200 
383445 10541 583445 10389 12180 
171802 371802 169299 177448 109649 
344426 32796 31304 544426 47048 
294159 78828 494159 57051 75803 
117321 202786 252189 110383 317321 
83840 224758 194424 283840 213138 
326650 526650 33628 59472 53600 
60133 230146 226501 223087 260133 
267503 73311 91496 467503 100187 
204245 125155 404245 198878 67477 
351378 30914 551378 32982 33348 
62248 227123 218703 262248 229678 
399630 211 599630 262 267 
269415 86898 82776 469415 91496 
272978 95215 80050 78779 472978 
203338 403338 145804 144058 103462 
355294 555294 17439 39269 32704 
236939 129520 98602 436939 98000 
123661 323661 192875 155111 204692 
101468 301468 155134 225884 216046 
52860 237923 252860 230906 225451 
290344 89540 490344 51701 78071 
383126 17193 6593 583126 9962 
312271 53505 56528 65425 512271 
143433 343433 194235 154692 164207 
348897 548897 36578 39617 26011 
217469 150896 417469 93896 120270 
225266 77037 142865 425266 129566 
351696 551696 22772 33654 40182 
387729 587729 8417 8461 7664 
159579 172604 158526 359579 149712 
163366 363366 101672 200657 170939 
390030 7445 590030 5265 7230 
145009 345009 174029 170195 165758 
246679 67173 134796 104673 446679 
322164 522164 51055 37046 67571 
240374 138252 440374 71650 109350 
213280 119242 134835 413280 119363 
223235 122802 423235 113168 117560 
193855 120564 141632 393855 150094 
388969 9195 5194 7673 588969 
93781 222329 180755 209354 293781 
188196 388196 153911 140640 129057 
80927 215837 280927 207224 215085 
369886 22702 17378 569886 20148 
64951 210278 264951 220860 238960 
112824 243319 132280 312824 198753 
389793 6285 8344 5785 589793 
90034 290034 192681 195157 232094 
95977 220149 295977 200692 187205 
300594 500594 67054 70899 60859 
248729 104544 99855 98143 448729 
333343 533343 43729 47021 42564 
95051 202984 295051 179157 227757 
364349 15858 564349 24260 31184 
149404 188756 182681 349404 129755 
371244 19874 21894 571244 15744 
202888 96760 402888 134332 163132 
80996 223989 280996 215389 198630 
98270 298270 187477 202126 213857 
373009 20492 573009 20348 13142 
88735 288735 179351 229250 213929 
162715 147524 362715 154453 172593 
151429 216226 139724 351429 141192 
352343 552343 34142 32364 28808 
274268 63242 105245 474268 82977 
227803 140638 127541 76215 427803 
302147 60774 502147 89587 45345 
207157 131819 407157 82939 170928 
147538 166641 167018 171265 347538 
112994 229695 190793 312994 153524 
189692 148681 146844 389692 125091 
145973 345973 201405 140140 166509 
54227 232690 237041 254227 221815 
146005 194791 183651 129548 346005 
239922 106578 102454 111124 439922 
289849 98023 489849 51679 70600 
160140 168662 360140 216573 94485 
192191 392191 153421 108731 153466 
282603 482603 77323 82678 74793 
169510 139613 157199 164168 369510 
170954 132035 370954 207068 118989 
123536 158853 323536 213886 180189 
40701 239085 240701 239461 240052 
86284 210767 286284 219525 197140 
137169 191013 337169 167963 166686 
315566 58535 34413 75920 515566 
389138 5443 9024 7257 589138 
161233 163384 361233 145595 168555 
233913 111507 433913 111901 108766 
